entity,group,value,sequence,variable,unit
G2_26,Group 2,109.636,10,demo_measurement,unit
G2_26,Group 2,71.804,11,demo_measurement,unit
G2_26,Group 2,107.290,12,demo_measurement,unit
G2_26,Group 2,96.311,13,demo_measurement,unit
G2_26,Group 2,106.241,14,demo_measurement,unit
G2_26,Group 2,104.953,15,demo_measurement,unit
G2_26,Group 2,106.812,16,demo_measurement,unit
G2_26,Group 2,112.739,17,demo_measurement,unit
G2_26,Group 2,116.025,18,demo_measurement,unit
G2_26,Group 2,82.155,19,demo_measurement,unit
G2_26,Group 2,121.809,20,demo_measurement,unit
G2_26,Group 2,110.536,21,demo_measurement,unit
G2_26,Group 2,112.885,22,demo_measurement,unit
G2_26,Group 2,121.439,23,demo_measurement,unit
G2_26,Group 2,92.115,24,demo_measurement,unit
G2_26,Group 2,114.886,25,demo_measurement,unit
G2_26,Group 2,87.398,26,demo_measurement,unit
G2_26,Group 2,109.382,27,demo_measurement,unit
G2_26,Group 2,90.110,28,demo_measurement,unit
G2_26,Group 2,121.322,29,demo_measurement,unit
G2_26,Group 2,106.302,30,demo_measurement,unit
G2_26,Group 2,93.912,31,demo_measurement,unit
G2_26,Group 2,106.266,32,demo_measurement,unit
G2_26,Group 2,102.576,33,demo_measurement,unit
G2_26,Group 2,97.315,34,demo_measurement,unit
G2_26,Group 2,121.489,35,demo_measurement,unit
G2_26,Group 2,72.999,36,demo_measurement,unit
G2_26,Group 2,115.132,37,demo_measurement,unit
G2_26,Group 2,125.345,38,demo_measurement,unit
G2_26,Group 2,118.784,39,demo_measurement,unit
G2_26,Group 2,97.466,40,demo_measurement,unit
G2_26,Group 2,121.337,41,demo_measurement,unit
G2_26,Group 2,102.908,42,demo_measurement,unit
G2_26,Group 2,91.992,43,demo_measurement,unit
G2_26,Group 2,111.695,44,demo_measurement,unit
G2_26,Group 2,114.257,45,demo_measurement,unit
G2_26,Group 2,109.286,46,demo_measurement,unit
G2_26,Group 2,112.464,47,demo_measurement,unit
G2_26,Group 2,119.685,48,demo_measurement,unit
G2_26,Group 2,103.299,49,demo_measurement,unit
G2_26,Group 2,96.886,50,demo_measurement,unit
G2_27,Group 2,80.206,1,demo_measurement,unit
G2_27,Group 2,86.755,2,demo_measurement,unit
G2_27,Group 2,91.911,3,demo_measurement,unit
G2_27,Group 2,111.160,4,demo_measurement,unit
G2_27,Group 2,100.093,5,demo_measurement,unit
G2_27,Group 2,125.354,6,demo_measurement,unit
G2_27,Group 2,109.170,7,demo_measurement,unit
G2_27,Group 2,100.805,8,demo_measurement,unit
G2_27,Group 2,97.534,9,demo_measurement,unit
G2_27,Group 2,111.619,10,demo_measurement,unit
G2_27,Group 2,102.868,11,demo_measurement,unit
G2_27,Group 2,77.300,12,demo_measurement,unit
G2_27,Group 2,103.823,13,demo_measurement,unit
G2_27,Group 2,119.421,14,demo_measurement,unit
G2_27,Group 2,126.249,15,demo_measurement,unit
G2_27,Group 2,92.126,16,demo_measurement,unit
G2_27,Group 2,117.060,17,demo_measurement,unit
G2_27,Group 2,116.079,18,demo_measurement,unit
G2_27,Group 2,79.150,19,demo_measurement,unit
G2_27,Group 2,82.560,20,demo_measurement,unit
G2_27,Group 2,95.950,21,demo_measurement,unit
G2_27,Group 2,99.900,22,demo_measurement,unit
G2_27,Group 2,126.406,23,demo_measurement,unit
G2_27,Group 2,115.549,24,demo_measurement,unit
G2_27,Group 2,101.907,25,demo_measurement,unit
G2_27,Group 2,89.644,26,demo_measurement,unit
G2_27,Group 2,95.662,27,demo_measurement,unit
G2_27,Group 2,119.609,28,demo_measurement,unit
G2_27,Group 2,115.599,29,demo_measurement,unit
G2_27,Group 2,104.873,30,demo_measurement,unit
G2_27,Group 2,94.748,31,demo_measurement,unit
G2_27,Group 2,110.983,32,demo_measurement,unit
G2_27,Group 2,110.104,33,demo_measurement,unit
G2_27,Group 2,122.334,34,demo_measurement,unit
G2_27,Group 2,114.724,35,demo_measurement,unit
G2_27,Group 2,89.494,36,demo_measurement,unit
G2_27,Group 2,79.725,37,demo_measurement,unit
G2_27,Group 2,99.984,38,demo_measurement,unit
G2_27,Group 2,105.502,39,demo_measurement,unit
G2_27,Group 2,103.297,40,demo_measurement,unit
G2_27,Group 2,123.240,41,demo_measurement,unit
G2_27,Group 2,112.966,42,demo_measurement,unit
G2_27,Group 2,114.454,43,demo_measurement,unit
G2_27,Group 2,104.600,44,demo_measurement,unit
G2_27,Group 2,86.364,45,demo_measurement,unit
G2_27,Group 2,102.150,46,demo_measurement,unit
G2_27,Group 2,102.955,47,demo_measurement,unit
G2_27,Group 2,105.802,48,demo_measurement,unit
G2_27,Group 2,100.039,49,demo_measurement,unit
G2_27,Group 2,99.874,50,demo_measurement,unit
G2_28,Group 2,106.806,1,demo_measurement,unit
G2_28,Group 2,95.515,2,demo_measurement,unit
G2_28,Group 2,104.755,3,demo_measurement,unit
G2_28,Group 2,103.088,4,demo_measurement,unit
G2_28,Group 2,121.335,5,demo_measurement,unit
G2_28,Group 2,108.861,6,demo_measurement,unit
G2_28,Group 2,106.608,7,demo_measurement,unit
G2_28,Group 2,119.868,8,demo_measurement,unit
G2_28,Group 2,106.079,9,demo_measurement,unit
G2_28,Group 2,117.556,10,demo_measurement,unit
G2_28,Group 2,117.341,11,demo_measurement,unit
G2_28,Group 2,111.827,12,demo_measurement,unit
G2_28,Group 2,117.241,13,demo_measurement,unit
G2_28,Group 2,123.120,14,demo_measurement,unit
G2_28,Group 2,126.490,15,demo_measurement,unit
G2_28,Group 2,114.519,16,demo_measurement,unit
G2_28,Group 2,116.980,17,demo_measurement,unit
G2_28,Group 2,105.703,18,demo_measurement,unit
G2_28,Group 2,88.251,19,demo_measurement,unit
G2_28,Group 2,129.850,20,demo_measurement,unit
G2_28,Group 2,103.010,21,demo_measurement,unit
G2_28,Group 2,117.360,22,demo_measurement,unit
G2_28,Group 2,103.340,23,demo_measurement,unit
G2_28,Group 2,73.138,24,demo_measurement,unit
G2_28,Group 2,108.242,25,demo_measurement,unit
G2_28,Group 2,106.474,26,demo_measurement,unit
G2_28,Group 2,104.881,27,demo_measurement,unit
G2_28,Group 2,84.930,28,demo_measurement,unit
G2_28,Group 2,85.999,29,demo_measurement,unit
G2_28,Group 2,95.702,30,demo_measurement,unit
G2_28,Group 2,112.570,31,demo_measurement,unit
G2_28,Group 2,92.505,32,demo_measurement,unit
G2_28,Group 2,103.069,33,demo_measurement,unit
G2_28,Group 2,96.570,34,demo_measurement,unit
G2_28,Group 2,113.972,35,demo_measurement,unit
G2_28,Group 2,118.405,36,demo_measurement,unit
G2_28,Group 2,112.531,37,demo_measurement,unit
G2_28,Group 2,89.048,38,demo_measurement,unit
G2_28,Group 2,112.693,39,demo_measurement,unit
G2_28,Group 2,95.268,40,demo_measurement,unit
G2_28,Group 2,98.095,41,demo_measurement,unit
G2_28,Group 2,110.483,42,demo_measurement,unit
G2_28,Group 2,110.457,43,demo_measurement,unit
G2_28,Group 2,100.431,44,demo_measurement,unit
G2_28,Group 2,114.697,45,demo_measurement,unit
G2_28,Group 2,106.481,46,demo_measurement,unit
G2_28,Group 2,77.678,47,demo_measurement,unit
G2_28,Group 2,98.177,48,demo_measurement,unit
G2_28,Group 2,108.777,49,demo_measurement,unit
G2_28,Group 2,106.595,50,demo_measurement,unit
G2_29,Group 2,122.528,1,demo_measurement,unit
G2_29,Group 2,110.389,2,demo_measurement,unit
G2_29,Group 2,123.825,3,demo_measurement,unit
G2_29,Group 2,112.577,4,demo_measurement,unit
G2_29,Group 2,97.126,5,demo_measurement,unit
G2_29,Group 2,122.700,6,demo_measurement,unit
G2_29,Group 2,127.922,7,demo_measurement,unit
G2_29,Group 2,117.330,8,demo_measurement,unit
G2_29,Group 2,102.066,9,demo_measurement,unit
G2_29,Group 2,117.246,10,demo_measurement,unit
G2_29,Group 2,119.232,11,demo_measurement,unit
G2_29,Group 2,102.316,12,demo_measurement,unit
G2_29,Group 2,99.690,13,demo_measurement,unit
G2_29,Group 2,112.789,14,demo_measurement,unit
G2_29,Group 2,105.723,15,demo_measurement,unit
G2_29,Group 2,114.845,16,demo_measurement,unit
G2_29,Group 2,98.140,17,demo_measurement,unit
G2_29,Group 2,98.038,18,demo_measurement,unit
G2_29,Group 2,121.507,19,demo_measurement,unit
G2_29,Group 2,128.992,20,demo_measurement,unit
G2_29,Group 2,101.468,21,demo_measurement,unit
G2_29,Group 2,106.139,22,demo_measurement,unit
G2_29,Group 2,109.918,23,demo_measurement,unit
G2_29,Group 2,128.711,24,demo_measurement,unit
G2_29,Group 2,97.341,25,demo_measurement,unit
G2_29,Group 2,92.239,26,demo_measurement,unit
G2_29,Group 2,95.384,27,demo_measurement,unit
G2_29,Group 2,100.286,28,demo_measurement,unit
G2_29,Group 2,121.586,29,demo_measurement,unit
G2_29,Group 2,110.797,30,demo_measurement,unit
G2_29,Group 2,116.749,31,demo_measurement,unit
G2_29,Group 2,113.187,32,demo_measurement,unit
G2_29,Group 2,86.543,33,demo_measurement,unit
G2_29,Group 2,101.844,34,demo_measurement,unit
G2_29,Group 2,91.356,35,demo_measurement,unit
G2_29,Group 2,99.379,36,demo_measurement,unit
G2_29,Group 2,104.924,37,demo_measurement,unit
G2_29,Group 2,128.513,38,demo_measurement,unit
G2_29,Group 2,103.767,39,demo_measurement,unit
G2_29,Group 2,103.998,40,demo_measurement,unit
G2_29,Group 2,95.159,41,demo_measurement,unit
G2_29,Group 2,103.539,42,demo_measurement,unit
G2_29,Group 2,112.722,43,demo_measurement,unit
G2_29,Group 2,119.424,44,demo_measurement,unit
G2_29,Group 2,111.604,45,demo_measurement,unit
G2_29,Group 2,75.216,46,demo_measurement,unit
G2_29,Group 2,99.371,47,demo_measurement,unit
G2_29,Group 2,102.684,48,demo_measurement,unit
G2_29,Group 2,112.327,49,demo_measurement,unit
G2_29,Group 2,113.058,50,demo_measurement,unit
G2_30,Group 2,102.487,1,demo_measurement,unit
G2_30,Group 2,85.249,2,demo_measurement,unit
G2_30,Group 2,116.071,3,demo_measurement,unit
G2_30,Group 2,117.746,4,demo_measurement,unit
G2_30,Group 2,97.610,5,demo_measurement,unit
G2_30,Group 2,105.925,6,demo_measurement,unit
G2_30,Group 2,112.297,7,demo_measurement,unit
G2_30,Group 2,111.321,8,demo_measurement,unit
G2_30,Group 2,108.991,9,demo_measurement,unit
G2_30,Group 2,102.947,10,demo_measurement,unit
G2_30,Group 2,133.153,11,demo_measurement,unit
G2_30,Group 2,97.534,12,demo_measurement,unit
G2_30,Group 2,106.859,13,demo_measurement,unit
G2_30,Group 2,117.042,14,demo_measurement,unit
G2_30,Group 2,103.309,15,demo_measurement,unit
G2_30,Group 2,112.306,16,demo_measurement,unit
G2_30,Group 2,114.750,17,demo_measurement,unit
G2_30,Group 2,95.783,18,demo_measurement,unit
G2_30,Group 2,120.395,19,demo_measurement,unit
G2_30,Group 2,96.993,20,demo_measurement,unit
G2_30,Group 2,111.755,21,demo_measurement,unit
G2_30,Group 2,119.321,22,demo_measurement,unit
G2_30,Group 2,109.989,23,demo_measurement,unit
G2_30,Group 2,116.109,24,demo_measurement,unit
G2_30,Group 2,100.493,25,demo_measurement,unit
G2_30,Group 2,108.310,26,demo_measurement,unit
G2_30,Group 2,117.485,27,demo_measurement,unit
G2_30,Group 2,95.370,28,demo_measurement,unit
G2_30,Group 2,118.993,29,demo_measurement,unit
G2_30,Group 2,99.939,30,demo_measurement,unit
G2_30,Group 2,93.987,31,demo_measurement,unit
G2_30,Group 2,98.603,32,demo_measurement,unit
G2_30,Group 2,119.100,33,demo_measurement,unit
G2_30,Group 2,106.983,34,demo_measurement,unit
G2_30,Group 2,106.598,35,demo_measurement,unit
G2_30,Group 2,99.323,36,demo_measurement,unit
G2_30,Group 2,103.693,37,demo_measurement,unit
G2_30,Group 2,116.228,38,demo_measurement,unit
G2_30,Group 2,118.157,39,demo_measurement,unit
G2_30,Group 2,115.129,40,demo_measurement,unit
G2_30,Group 2,107.186,41,demo_measurement,unit
G2_30,Group 2,100.460,42,demo_measurement,unit
G2_30,Group 2,80.751,43,demo_measurement,unit
G2_30,Group 2,112.437,44,demo_measurement,unit
G2_30,Group 2,116.455,45,demo_measurement,unit
G2_30,Group 2,97.585,46,demo_measurement,unit
G2_30,Group 2,122.046,47,demo_measurement,unit
G2_30,Group 2,109.068,48,demo_measurement,unit
G2_30,Group 2,97.954,49,demo_measurement,unit
G2_30,Group 2,97.884,50,demo_measurement,unit
G3_01,Group 3,117.048,1,demo_measurement,unit
G3_01,Group 3,113.394,2,demo_measurement,unit
G3_01,Group 3,119.002,3,demo_measurement,unit
G3_01,Group 3,99.392,4,demo_measurement,unit
G3_01,Group 3,116.124,5,demo_measurement,unit
G3_01,Group 3,122.320,6,demo_measurement,unit
G3_01,Group 3,101.904,7,demo_measurement,unit
G3_01,Group 3,102.372,8,demo_measurement,unit
G3_01,Group 3,117.944,9,demo_measurement,unit
G3_01,Group 3,105.684,10,demo_measurement,unit
G3_01,Group 3,120.324,11,demo_measurement,unit
G3_01,Group 3,125.949,12,demo_measurement,unit
G3_01,Group 3,95.788,13,demo_measurement,unit
G3_01,Group 3,107.883,14,demo_measurement,unit
G3_01,Group 3,139.973,15,demo_measurement,unit
G3_01,Group 3,119.694,16,demo_measurement,unit
G3_01,Group 3,118.645,17,demo_measurement,unit
G3_01,Group 3,121.614,18,demo_measurement,unit
G3_01,Group 3,98.720,19,demo_measurement,unit
G3_01,Group 3,121.127,20,demo_measurement,unit
G3_01,Group 3,122.902,21,demo_measurement,unit
G3_01,Group 3,103.259,22,demo_measurement,unit
G3_01,Group 3,112.945,23,demo_measurement,unit
G3_01,Group 3,120.962,24,demo_measurement,unit
G3_01,Group 3,101.880,25,demo_measurement,unit
G3_01,Group 3,127.203,26,demo_measurement,unit
G3_01,Group 3,95.737,27,demo_measurement,unit
G3_01,Group 3,122.156,28,demo_measurement,unit
G3_01,Group 3,108.233,29,demo_measurement,unit
G3_01,Group 3,131.243,30,demo_measurement,unit
G3_01,Group 3,143.764,31,demo_measurement,unit
G3_01,Group 3,80.565,32,demo_measurement,unit
G3_01,Group 3,114.566,33,demo_measurement,unit
G3_01,Group 3,104.653,34,demo_measurement,unit
G3_01,Group 3,109.562,35,demo_measurement,unit
G3_01,Group 3,119.818,36,demo_measurement,unit
G3_01,Group 3,105.330,37,demo_measurement,unit
G3_01,Group 3,121.610,38,demo_measurement,unit
G3_01,Group 3,110.798,39,demo_measurement,unit
G3_01,Group 3,97.523,40,demo_measurement,unit
G3_01,Group 3,111.572,41,demo_measurement,unit
G3_01,Group 3,123.598,42,demo_measurement,unit
G3_01,Group 3,117.969,43,demo_measurement,unit
G3_01,Group 3,107.123,44,demo_measurement,unit
G3_01,Group 3,121.547,45,demo_measurement,unit
G3_01,Group 3,119.538,46,demo_measurement,unit
G3_01,Group 3,123.898,47,demo_measurement,unit
G3_01,Group 3,119.586,48,demo_measurement,unit
G3_01,Group 3,113.137,49,demo_measurement,unit
G3_01,Group 3,109.057,50,demo_measurement,unit
G3_02,Group 3,105.838,1,demo_measurement,unit
G3_02,Group 3,95.510,2,demo_measurement,unit
G3_02,Group 3,129.245,3,demo_measurement,unit
G3_02,Group 3,107.423,4,demo_measurement,unit
G3_02,Group 3,105.370,5,demo_measurement,unit
G3_02,Group 3,108.072,6,demo_measurement,unit
G3_02,Group 3,130.730,7,demo_measurement,unit
G3_02,Group 3,114.230,8,demo_measurement,unit
G3_02,Group 3,128.082,9,demo_measurement,unit
G3_02,Group 3,98.347,10,demo_measurement,unit
G3_02,Group 3,106.240,11,demo_measurement,unit
G3_02,Group 3,113.219,12,demo_measurement,unit
G3_02,Group 3,103.168,13,demo_measurement,unit
G3_02,Group 3,120.053,14,demo_measurement,unit
G3_02,Group 3,104.640,15,demo_measurement,unit
G3_02,Group 3,121.644,16,demo_measurement,unit
G3_02,Group 3,109.280,17,demo_measurement,unit
G3_02,Group 3,117.672,18,demo_measurement,unit
G3_02,Group 3,126.065,19,demo_measurement,unit
G3_02,Group 3,113.338,20,demo_measurement,unit
G3_02,Group 3,108.688,21,demo_measurement,unit
G3_02,Group 3,118.786,22,demo_measurement,unit
G3_02,Group 3,113.413,23,demo_measurement,unit
G3_02,Group 3,147.539,24,demo_measurement,unit
G3_02,Group 3,99.242,25,demo_measurement,unit
G3_02,Group 3,116.051,26,demo_measurement,unit
G3_02,Group 3,94.885,27,demo_measurement,unit
G3_02,Group 3,108.716,28,demo_measurement,unit
G3_02,Group 3,116.111,29,demo_measurement,unit
G3_02,Group 3,118.370,30,demo_measurement,unit
G3_02,Group 3,107.324,31,demo_measurement,unit
G3_02,Group 3,107.851,32,demo_measurement,unit
G3_02,Group 3,97.852,33,demo_measurement,unit
G3_02,Group 3,111.307,34,demo_measurement,unit
G3_02,Group 3,135.844,35,demo_measurement,unit
G3_02,Group 3,123.663,36,demo_measurement,unit
G3_02,Group 3,138.910,37,demo_measurement,unit
G3_02,Group 3,141.905,38,demo_measurement,unit
G3_02,Group 3,126.565,39,demo_measurement,unit
G3_02,Group 3,103.640,40,demo_measurement,unit
G3_02,Group 3,125.056,41,demo_measurement,unit
G3_02,Group 3,127.972,42,demo_measurement,unit
G3_02,Group 3,121.775,43,demo_measurement,unit
G3_02,Group 3,93.806,44,demo_measurement,unit
G3_02,Group 3,135.236,45,demo_measurement,unit
G3_02,Group 3,108.666,46,demo_measurement,unit
G3_02,Group 3,118.012,47,demo_measurement,unit
G3_02,Group 3,113.036,48,demo_measurement,unit
G3_02,Group 3,112.460,49,demo_measurement,unit
G3_02,Group 3,139.151,50,demo_measurement,unit
G3_03,Group 3,135.504,1,demo_measurement,unit
G3_03,Group 3,126.240,2,demo_measurement,unit
G3_03,Group 3,107.815,3,demo_measurement,unit
G3_03,Group 3,105.375,4,demo_measurement,unit
G3_03,Group 3,114.829,5,demo_measurement,unit
G3_03,Group 3,134.957,6,demo_measurement,unit
G3_03,Group 3,106.951,7,demo_measurement,unit
G3_03,Group 3,91.791,8,demo_measurement,unit
G3_03,Group 3,123.609,9,demo_measurement,unit
G3_03,Group 3,95.524,10,demo_measurement,unit
G3_03,Group 3,102.988,11,demo_measurement,unit
G3_03,Group 3,103.054,12,demo_measurement,unit
G3_03,Group 3,116.046,13,demo_measurement,unit
G3_03,Group 3,112.538,14,demo_measurement,unit
G3_03,Group 3,117.979,15,demo_measurement,unit
G3_03,Group 3,99.020,16,demo_measurement,unit
G3_03,Group 3,106.000,17,demo_measurement,unit
G3_03,Group 3,124.070,18,demo_measurement,unit
G3_03,Group 3,110.148,19,demo_measurement,unit
G3_03,Group 3,108.056,20,demo_measurement,unit
G3_03,Group 3,120.534,21,demo_measurement,unit
G3_03,Group 3,125.430,22,demo_measurement,unit
G3_03,Group 3,122.259,23,demo_measurement,unit
G3_03,Group 3,116.887,24,demo_measurement,unit
G3_03,Group 3,111.131,25,demo_measurement,unit
G3_03,Group 3,82.959,26,demo_measurement,unit
G3_03,Group 3,128.817,27,demo_measurement,unit
G3_03,Group 3,138.895,28,demo_measurement,unit
G3_03,Group 3,118.677,29,demo_measurement,unit
G3_03,Group 3,96.126,30,demo_measurement,unit
G3_03,Group 3,102.878,31,demo_measurement,unit
G3_03,Group 3,107.561,32,demo_measurement,unit
G3_03,Group 3,128.049,33,demo_measurement,unit
G3_03,Group 3,115.207,34,demo_measurement,unit
G3_03,Group 3,103.959,35,demo_measurement,unit
G3_03,Group 3,107.688,36,demo_measurement,unit
G3_03,Group 3,109.518,37,demo_measurement,unit
G3_03,Group 3,110.448,38,demo_measurement,unit
G3_03,Group 3,118.452,39,demo_measurement,unit
G3_03,Group 3,106.747,40,demo_measurement,unit
G3_03,Group 3,110.340,41,demo_measurement,unit
G3_03,Group 3,111.414,42,demo_measurement,unit
G3_03,Group 3,127.225,43,demo_measurement,unit
G3_03,Group 3,110.390,44,demo_measurement,unit
G3_03,Group 3,105.718,45,demo_measurement,unit
G3_03,Group 3,141.440,46,demo_measurement,unit
G3_03,Group 3,118.159,47,demo_measurement,unit
G3_03,Group 3,104.350,48,demo_measurement,unit
G3_03,Group 3,116.101,49,demo_measurement,unit
G3_03,Group 3,94.487,50,demo_measurement,unit
G3_04,Group 3,113.506,1,demo_measurement,unit
G3_04,Group 3,110.754,2,demo_measurement,unit
G3_04,Group 3,115.764,3,demo_measurement,unit
G3_04,Group 3,113.103,4,demo_measurement,unit
G3_04,Group 3,107.365,5,demo_measurement,unit
G3_04,Group 3,104.582,6,demo_measurement,unit
G3_04,Group 3,122.304,7,demo_measurement,unit
G3_04,Group 3,122.755,8,demo_measurement,unit
G3_04,Group 3,117.564,9,demo_measurement,unit
G3_04,Group 3,126.531,10,demo_measurement,unit
G3_04,Group 3,104.875,11,demo_measurement,unit
G3_04,Group 3,92.100,12,demo_measurement,unit
G3_04,Group 3,109.200,13,demo_measurement,unit
G3_04,Group 3,99.768,14,demo_measurement,unit
G3_04,Group 3,91.075,15,demo_measurement,unit
G3_04,Group 3,123.261,16,demo_measurement,unit
G3_04,Group 3,123.901,17,demo_measurement,unit
G3_04,Group 3,93.200,18,demo_measurement,unit
G3_04,Group 3,122.088,19,demo_measurement,unit
G3_04,Group 3,122.590,20,demo_measurement,unit
G3_04,Group 3,95.952,21,demo_measurement,unit
G3_04,Group 3,95.858,22,demo_measurement,unit
G3_04,Group 3,121.460,23,demo_measurement,unit
G3_04,Group 3,137.877,24,demo_measurement,unit
G3_04,Group 3,115.540,25,demo_measurement,unit
G3_04,Group 3,102.546,26,demo_measurement,unit
G3_04,Group 3,85.296,27,demo_measurement,unit
G3_04,Group 3,128.805,28,demo_measurement,unit
G3_04,Group 3,116.231,29,demo_measurement,unit
G3_04,Group 3,122.811,30,demo_measurement,unit
G3_04,Group 3,131.015,31,demo_measurement,unit
G3_04,Group 3,126.810,32,demo_measurement,unit
G3_04,Group 3,124.683,33,demo_measurement,unit
G3_04,Group 3,123.571,34,demo_measurement,unit
G3_04,Group 3,99.565,35,demo_measurement,unit
G3_04,Group 3,120.896,36,demo_measurement,unit
G3_04,Group 3,120.976,37,demo_measurement,unit
G3_04,Group 3,115.186,38,demo_measurement,unit
G3_04,Group 3,115.247,39,demo_measurement,unit
